transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source
477,2024-09-23,S00225,NEW,19,annual,partner_api_order
478,2024-09-23,S02020,NEW,14,monthly,partner_api_order
479,2024-09-23,S02284,NEW,23,annual,partner_api_order
480,2024-09-23,S03606,NEW,25,monthly,partner_api_order
481,2024-09-23,S04133,NEW,5,annual,partner_api_order
482,2024-09-23,S00414,CANCEL,0,,partner_api_order
483,2024-09-24,S00463,NEW,12,annual,partner_api_order
484,2024-09-24,S00706,NEW,1,annual,partner_api_order
485,2024-09-24,S01426,NEW,4,monthly,partner_api_order
486,2024-09-24,S02385,NEW,6,monthly,partner_api_order
487,2024-09-24,S02756,NEW,7,monthly,partner_api_order
488,2024-09-24,S02768,NEW,11,annual,partner_api_order
489,2024-09-24,S03039,NEW,4,annual,partner_api_order
490,2024-09-24,S03346,NEW,2,monthly,partner_api_order
491,2024-09-24,S03999,NEW,5,annual,partner_api_order
492,2024-09-24,S04232,NEW,5,monthly,partner_api_order
493,2024-09-24,S04246,NEW,3,monthly,partner_api_order
494,2024-09-25,S00385,NEW,3,annual,partner_api_order
495,2024-09-25,S01175,NEW,3,monthly,partner_api_order
496,2024-09-25,S01249,NEW,9,monthly,partner_api_order
497,2024-09-25,S02504,NEW,24,annual,partner_api_order
498,2024-09-25,S03319,NEW,620,monthly,contract_record
499,2024-09-25,S00988,ADD,10,,partner_api_order
500,2024-09-25,S01743,CANCEL,0,,partner_api_order
501,2024-09-26,S02702,NEW,65,annual,partner_api_order
502,2024-09-26,S02815,NEW,10,annual,partner_api_order
503,2024-09-26,S02853,NEW,8,monthly,partner_api_order
504,2024-09-26,S03021,NEW,38,annual,partner_api_order
505,2024-09-26,S01204,REDUCE,41,,partner_api_order
506,2024-09-26,S01249,REDUCE,4,,partner_api_order
507,2024-09-27,S01156,NEW,3,monthly,partner_api_order
508,2024-09-27,S01956,NEW,7,monthly,partner_api_order
509,2024-09-27,S02008,NEW,3,monthly,partner_api_order
510,2024-09-27,S02151,NEW,8,annual,partner_api_order
511,2024-09-27,S02267,NEW,10,monthly,partner_api_order
512,2024-09-27,S02463,NEW,13,annual,partner_api_order
513,2024-09-27,S02940,NEW,3,annual,partner_api_order
514,2024-09-28,S00456,NEW,2,annual,partner_api_order
515,2024-09-28,S00822,NEW,2,monthly,partner_api_order
516,2024-09-28,S01521,NEW,6,annual,partner_api_order
517,2024-09-28,S02199,NEW,1,monthly,partner_api_order
518,2024-09-28,S02310,NEW,8,annual,partner_api_order
519,2024-09-28,S02559,NEW,11,annual,partner_api_order
520,2024-09-28,S02844,NEW,7,annual,partner_api_order
521,2024-09-28,S03093,NEW,7,annual,partner_api_order
522,2024-09-28,S03209,NEW,6,annual,partner_api_order
523,2024-09-28,S03307,NEW,2,monthly,partner_api_order
524,2024-09-28,S02284,ADD,27,,partner_api_order
525,2024-09-29,S00036,NEW,10,annual,partner_api_order
526,2024-09-29,S01169,NEW,9,annual,partner_api_order
527,2024-09-29,S02244,NEW,15,annual,partner_api_order
528,2024-09-29,S03530,NEW,2,monthly,partner_api_order
529,2024-09-29,S03656,NEW,122,annual,contract_record
530,2024-09-29,S03928,NEW,528,annual,contract_record
531,2024-09-29,S00412,ADD,29,,partner_api_order
532,2024-09-30,S00784,NEW,24,annual,partner_api_order
533,2024-09-30,S01121,NEW,14,annual,partner_api_order
534,2024-09-30,S01795,NEW,3,annual,partner_api_order
535,2024-09-30,S02237,NEW,4,annual,partner_api_order
536,2024-09-30,S03334,NEW,22,annual,partner_api_order
537,2024-09-30,S03657,NEW,8,annual,partner_api_order
538,2024-09-30,S03734,NEW,8,monthly,partner_api_order
539,2024-09-30,S03768,NEW,4,annual,partner_api_order
540,2024-09-30,S03087,REDUCE,10,,partner_api_order
541,2024-10-01,S00324,NEW,15,annual,partner_api_order
542,2024-10-01,S01023,NEW,26,annual,partner_api_order
543,2024-10-01,S01246,NEW,135,annual,contract_record
544,2024-10-01,S01374,NEW,3,monthly,partner_api_order
545,2024-10-01,S01772,NEW,233,monthly,contract_record
546,2024-10-01,S02267,REDUCE,8,,partner_api_order
547,2024-10-02,S01645,NEW,2,annual,partner_api_order
548,2024-10-03,S00169,NEW,5,annual,partner_api_order
549,2024-10-03,S01286,NEW,4,monthly,partner_api_order
550,2024-10-03,S02888,NEW,27,monthly,partner_api_order
551,2024-10-03,S03851,NEW,10,annual,partner_api_order
552,2024-10-04,S00198,NEW,12,annual,partner_api_order
553,2024-10-04,S01282,NEW,13,annual,partner_api_order
554,2024-10-04,S02900,NEW,44,annual,partner_api_order
555,2024-10-04,S03138,NEW,6,annual,partner_api_order
556,2024-10-04,S03722,NEW,2,annual,partner_api_order
557,2024-10-04,S03983,NEW,18,annual,partner_api_order
558,2024-10-05,S02630,NEW,5,monthly,partner_api_order
559,2024-10-05,S04175,ADD,15,,partner_api_order
560,2024-10-06,S02161,NEW,8,annual,partner_api_order
561,2024-10-06,S02209,NEW,6,monthly,partner_api_order
562,2024-10-06,S02911,NEW,3,annual,partner_api_order
563,2024-10-06,S03330,NEW,6,monthly,partner_api_order
564,2024-10-06,S03696,NEW,18,monthly,partner_api_order
565,2024-10-06,S04159,NEW,5,annual,partner_api_order
566,2024-10-06,S00892,ADD,8,,partner_api_order
567,2024-10-06,S01446,REDUCE,6,,partner_api_order
568,2024-10-06,S01448,REDUCE,12,,partner_api_order
569,2024-10-07,S00486,NEW,4,annual,partner_api_order
570,2024-10-07,S00743,NEW,5,annual,partner_api_order
571,2024-10-07,S02018,NEW,7,annual,partner_api_order
572,2024-10-07,S02416,NEW,10,monthly,partner_api_order
573,2024-10-07,S00747,ADD,17,,partner_api_order
574,2024-10-08,S01717,NEW,21,monthly,partner_api_order
575,2024-10-08,S02582,NEW,8,monthly,partner_api_order
576,2024-10-08,S03180,NEW,6,annual,partner_api_order
577,2024-10-08,S03961,NEW,9,monthly,partner_api_order
578,2024-10-08,S00209,REDUCE,16,,partner_api_order
579,2024-10-08,S01557,CANCEL,0,,partner_api_order
580,2024-10-09,S00833,NEW,30,monthly,partner_api_order
581,2024-10-09,S02968,NEW,36,monthly,partner_api_order
582,2024-10-09,S03173,NEW,6,monthly,partner_api_order
583,2024-10-09,S03952,NEW,4,annual,partner_api_order
584,2024-10-09,S04356,NEW,9,annual,partner_api_order
585,2024-10-09,S04391,NEW,10,monthly,partner_api_order
586,2024-10-09,S03479,CANCEL,0,,partner_api_order
587,2024-10-10,S01344,NEW,10,monthly,partner_api_order
588,2024-10-10,S02023,NEW,3,annual,partner_api_order
589,2024-10-10,S02492,NEW,2,monthly,partner_api_order
590,2024-10-10,S04184,NEW,2,monthly,partner_api_order
591,2024-10-10,S02483,ADD,15,,partner_api_order
592,2024-10-11,S00432,NEW,1,annual,partner_api_order
593,2024-10-11,S00568,NEW,2,annual,partner_api_order
594,2024-10-11,S01518,NEW,28,monthly,partner_api_order
595,2024-10-11,S02481,NEW,3,monthly,partner_api_order
596,2024-10-11,S02793,NEW,10,annual,partner_api_order
597,2024-10-11,S02953,NEW,7,monthly,partner_api_order
598,2024-10-12,S01221,NEW,29,annual,partner_api_order
599,2024-10-12,S01379,NEW,6,annual,partner_api_order
600,2024-10-12,S01515,NEW,8,annual,partner_api_order
601,2024-10-12,S02026,NEW,16,annual,partner_api_order
602,2024-10-12,S02731,NEW,6,annual,partner_api_order
603,2024-10-12,S03062,NEW,30,annual,partner_api_order
604,2024-10-12,S03907,NEW,4,monthly,partner_api_order
605,2024-10-12,S01689,CANCEL,0,,partner_api_order
606,2024-10-13,S02050,NEW,4,annual,partner_api_order
607,2024-10-13,S02134,NEW,24,annual,partner_api_order
608,2024-10-13,S02381,NEW,5,annual,partner_api_order
609,2024-10-13,S02617,NEW,13,annual,partner_api_order
610,2024-10-13,S03806,NEW,5,monthly,partner_api_order
611,2024-10-13,S01840,CANCEL,0,,partner_api_order
612,2024-10-13,S03018,REDUCE,5,,partner_api_order
613,2024-10-14,S00181,NEW,8,annual,partner_api_order
614,2024-10-14,S01269,NEW,11,annual,partner_api_order
615,2024-10-14,S01952,NEW,1,monthly,partner_api_order
616,2024-10-14,S03387,NEW,80,annual,partner_api_order
617,2024-10-14,S04105,NEW,4,monthly,partner_api_order
618,2024-10-14,S01048,ADD,10,,partner_api_order
619,2024-10-15,S01210,NEW,5,annual,partner_api_order
620,2024-10-15,S02686,NEW,69,annual,partner_api_order
621,2024-10-15,S03950,NEW,3,annual,partner_api_order
622,2024-10-15,S04337,NEW,1,annual,partner_api_order
623,2024-10-16,S00660,NEW,8,annual,partner_api_order
624,2024-10-16,S01359,NEW,2,annual,partner_api_order
625,2024-10-16,S01523,NEW,4,annual,partner_api_order
626,2024-10-16,S01755,NEW,2,monthly,partner_api_order
627,2024-10-16,S02929,NEW,4,monthly,partner_api_order
628,2024-10-16,S04177,NEW,14,annual,partner_api_order
629,2024-10-16,S02075,ADD,10,,partner_api_order
630,2024-10-16,S03736,REDUCE,2,,partner_api_order
631,2024-10-17,S00162,NEW,1,annual,partner_api_order
632,2024-10-17,S01198,NEW,2,monthly,partner_api_order
633,2024-10-17,S01296,NEW,5,annual,partner_api_order
634,2024-10-17,S01372,NEW,12,monthly,partner_api_order
635,2024-10-17,S02880,NEW,24,annual,partner_api_order
636,2024-10-17,S03575,NEW,2,monthly,partner_api_order
637,2024-10-17,S03577,NEW,75,annual,contract_record
638,2024-10-17,S02458,ADD,23,,partner_api_order
639,2024-10-18,S01322,NEW,8,monthly,partner_api_order
640,2024-10-18,S02513,NEW,5,annual,partner_api_order
641,2024-10-18,S03051,NEW,6,annual,partner_api_order
642,2024-10-18,S04082,NEW,6,monthly,partner_api_order
643,2024-10-18,S02756,ADD,11,,partner_api_order
644,2024-10-18,S03768,ADD,5,,partner_api_order
645,2024-10-19,S00316,NEW,7,annual,partner_api_order
646,2024-10-19,S01445,NEW,22,annual,partner_api_order
647,2024-10-19,S01466,NEW,26,monthly,partner_api_order
648,2024-10-19,S02955,NEW,14,annual,partner_api_order
649,2024-10-19,S03237,NEW,7,monthly,partner_api_order
650,2024-10-19,S03941,NEW,9,annual,partner_api_order
651,2024-10-20,S00749,NEW,3,monthly,partner_api_order
652,2024-10-20,S00841,NEW,3,annual,partner_api_order
653,2024-10-20,S01605,NEW,13,annual,partner_api_order
654,2024-10-20,S02058,NEW,12,annual,partner_api_order
655,2024-10-20,S03149,NEW,29,annual,partner_api_order
656,2024-10-20,S03993,NEW,14,monthly,partner_api_order
657,2024-10-20,S04081,NEW,4,annual,partner_api_order
658,2024-10-20,S01967,REDUCE,5,,partner_api_order
659,2024-10-20,S03085,ADD,7,,partner_api_order
660,2024-10-20,S03544,CANCEL,0,,partner_api_order
661,2024-10-21,S02588,NEW,7,monthly,partner_api_order
662,2024-10-21,S02673,NEW,8,monthly,partner_api_order
663,2024-10-21,S02881,NEW,9,annual,partner_api_order
664,2024-10-21,S03273,NEW,10,annual,partner_api_order
665,2024-10-21,S03437,NEW,16,annual,partner_api_order
666,2024-10-21,S01359,REDUCE,1,,partner_api_order
667,2024-10-21,S04156,ADD,10,,partner_api_order
668,2024-10-22,S00985,NEW,5,annual,partner_api_order
669,2024-10-22,S01205,NEW,11,annual,partner_api_order
670,2024-10-22,S01648,NEW,3,annual,partner_api_order
671,2024-10-22,S01673,NEW,5,annual,partner_api_order
672,2024-10-22,S02184,NEW,3,annual,partner_api_order
673,2024-10-22,S02867,NEW,11,annual,partner_api_order
674,2024-10-22,S03491,NEW,32,annual,partner_api_order
675,2024-10-23,S00121,NEW,7,monthly,partner_api_order
676,2024-10-23,S02048,NEW,7,monthly,partner_api_order
677,2024-10-23,S02112,NEW,24,annual,partner_api_order
678,2024-10-23,S03549,NEW,21,monthly,partner_api_order
679,2024-10-23,S02880,ADD,33,,partner_api_order
680,2024-10-24,S00097,NEW,18,monthly,partner_api_order
681,2024-10-24,S00323,NEW,15,annual,partner_api_order
682,2024-10-24,S00683,NEW,3,annual,partner_api_order
683,2024-10-24,S01135,NEW,11,annual,partner_api_order
684,2024-10-24,S02117,NEW,9,annual,partner_api_order
685,2024-10-24,S03134,NEW,4,monthly,partner_api_order
686,2024-10-24,S04305,NEW,2,annual,partner_api_order
687,2024-10-24,S02974,ADD,5,,partner_api_order
688,2024-10-24,S03549,REDUCE,15,,partner_api_order
689,2024-10-25,S00302,NEW,4,monthly,partner_api_order
690,2024-10-25,S00944,NEW,3,monthly,partner_api_order
691,2024-10-25,S01494,NEW,9,annual,partner_api_order
692,2024-10-25,S01631,NEW,57,monthly,partner_api_order
693,2024-10-25,S01706,NEW,25,annual,partner_api_order
694,2024-10-25,S02466,NEW,2,annual,partner_api_order
695,2024-10-25,S04272,NEW,5,annual,partner_api_order
696,2024-10-25,S01605,ADD,17,,partner_api_order
697,2024-10-25,S02237,REDUCE,3,,partner_api_order
698,2024-10-26,S00454,NEW,7,annual,partner_api_order
699,2024-10-26,S01284,NEW,1,annual,partner_api_order
700,2024-10-26,S02285,NEW,24,monthly,partner_api_order
701,2024-10-26,S02409,NEW,11,monthly,partner_api_order
702,2024-10-26,S03195,NEW,20,monthly,partner_api_order
703,2024-10-26,S04071,NEW,12,monthly,partner_api_order
704,2024-10-26,S02673,ADD,11,,partner_api_order
705,2024-10-26,S03190,REDUCE,3,,partner_api_order
706,2024-10-27,S01420,NEW,23,monthly,partner_api_order
707,2024-10-27,S01846,NEW,4,annual,partner_api_order
708,2024-10-27,S02639,NEW,9,annual,partner_api_order
709,2024-10-27,S03220,NEW,10,monthly,partner_api_order
710,2024-10-27,S03651,NEW,3,monthly,partner_api_order
711,2024-10-27,S03842,NEW,4,monthly,partner_api_order
712,2024-10-27,S04038,CANCEL,0,,partner_api_order
713,2024-10-28,S00361,NEW,7,monthly,partner_api_order
714,2024-10-28,S01388,NEW,10,annual,partner_api_order
715,2024-10-28,S01550,NEW,1,monthly,partner_api_order
716,2024-10-28,S03466,NEW,4,annual,partner_api_order
717,2024-10-28,S03757,NEW,2,annual,partner_api_order
718,2024-10-28,S03773,NEW,22,monthly,partner_api_order
719,2024-10-29,S01796,NEW,9,annual,partner_api_order
720,2024-10-29,S02986,NEW,11,annual,partner_api_order
721,2024-10-29,S03512,NEW,9,monthly,partner_api_order
722,2024-10-30,S00065,NEW,36,annual,partner_api_order
723,2024-10-30,S00154,NEW,2,monthly,partner_api_order
724,2024-10-30,S00276,NEW,32,annual,partner_api_order
725,2024-10-30,S00552,NEW,4,monthly,partner_api_order
726,2024-10-30,S01965,NEW,265,monthly,contract_record
727,2024-10-30,S02027,NEW,8,annual,partner_api_order
728,2024-10-30,S03711,NEW,10,annual,partner_api_order
729,2024-10-30,S03881,NEW,10,annual,partner_api_order
730,2024-10-30,S01796,ADD,10,,partner_api_order
731,2024-10-30,S02986,ADD,15,,partner_api_order
732,2024-10-31,S01406,NEW,7,monthly,partner_api_order
733,2024-10-31,S01415,NEW,10,annual,partner_api_order
734,2024-10-31,S02652,NEW,3,annual,partner_api_order
735,2024-10-31,S02816,NEW,11,annual,partner_api_order
736,2024-10-31,S03045,NEW,4,monthly,partner_api_order
737,2024-10-31,S03342,NEW,22,annual,partner_api_order
738,2024-10-31,S03459,NEW,189,monthly,contract_record
739,2024-10-31,S03729,NEW,14,monthly,partner_api_order
740,2024-10-31,S04019,NEW,2,monthly,partner_api_order
741,2024-11-01,S00778,NEW,4,monthly,partner_api_order
742,2024-11-01,S01170,NEW,26,annual,partner_api_order
743,2024-11-01,S01290,NEW,3,monthly,partner_api_order
744,2024-11-01,S02089,NEW,6,annual,partner_api_order
745,2024-11-01,S02367,NEW,26,monthly,partner_api_order
746,2024-11-01,S03697,NEW,7,annual,partner_api_order
747,2024-11-01,S04387,NEW,29,monthly,partner_api_order
748,2024-11-01,S01498,REDUCE,6,,partner_api_order
749,2024-11-01,S02993,REDUCE,14,,partner_api_order
750,2024-11-02,S00042,NEW,13,annual,partner_api_order
751,2024-11-02,S00576,NEW,6,monthly,partner_api_order
752,2024-11-02,S02004,NEW,261,annual,contract_record
753,2024-11-02,S02203,NEW,12,monthly,partner_api_order
754,2024-11-02,S03008,NEW,63,annual,contract_record
755,2024-11-02,S04189,NEW,8,annual,partner_api_order
756,2024-11-02,S00055,ADD,207,,contract_record
757,2024-11-03,S00336,NEW,102,annual,contract_record
758,2024-11-03,S00939,NEW,6,annual,partner_api_order
759,2024-11-03,S02837,NEW,7,annual,partner_api_order
760,2024-11-03,S01415,REDUCE,4,,partner_api_order
761,2024-11-03,S02016,ADD,9,,partner_api_order
762,2024-11-04,S00120,NEW,6,annual,partner_api_order
763,2024-11-04,S00484,NEW,2,annual,partner_api_order
764,2024-11-04,S01177,NEW,20,annual,partner_api_order
765,2024-11-04,S01477,NEW,20,annual,partner_api_order
766,2024-11-04,S01565,NEW,3,annual,partner_api_order
767,2024-11-04,S01591,NEW,2,annual,partner_api_order
768,2024-11-04,S01727,NEW,13,annual,partner_api_order
769,2024-11-04,S02360,NEW,2,monthly,partner_api_order
770,2024-11-04,S03588,NEW,9,monthly,partner_api_order
771,2024-11-04,S03940,NEW,4,annual,partner_api_order
772,2024-11-04,S04342,NEW,7,annual,partner_api_order
773,2024-11-05,S00640,NEW,2,annual,partner_api_order
774,2024-11-05,S01059,NEW,10,monthly,partner_api_order
775,2024-11-05,S03663,NEW,3,annual,partner_api_order
776,2024-11-06,S01810,NEW,6,monthly,partner_api_order
777,2024-11-06,S02077,NEW,10,annual,partner_api_order
778,2024-11-06,S02892,NEW,34,annual,partner_api_order
779,2024-11-07,S00266,NEW,12,annual,partner_api_order
780,2024-11-07,S00366,NEW,22,annual,partner_api_order
781,2024-11-07,S01571,NEW,8,monthly,partner_api_order
782,2024-11-07,S02413,NEW,9,annual,partner_api_order
783,2024-11-07,S02443,NEW,3,monthly,partner_api_order
784,2024-11-07,S02616,NEW,13,monthly,partner_api_order
785,2024-11-07,S02845,NEW,16,annual,partner_api_order
786,2024-11-07,S03845,NEW,21,monthly,partner_api_order
787,2024-11-07,S04284,NEW,46,monthly,partner_api_order
788,2024-11-07,S02748,REDUCE,3,,partner_api_order
789,2024-11-08,S00211,NEW,4,monthly,partner_api_order
790,2024-11-08,S01471,NEW,7,annual,partner_api_order
791,2024-11-08,S01657,NEW,22,annual,partner_api_order
792,2024-11-08,S01985,NEW,4,monthly,partner_api_order
793,2024-11-08,S02359,NEW,38,annual,partner_api_order
794,2024-11-08,S02508,NEW,460,monthly,contract_record
795,2024-11-08,S03404,NEW,9,monthly,partner_api_order
796,2024-11-08,S03853,NEW,8,annual,partner_api_order
797,2024-11-08,S03859,NEW,11,annual,partner_api_order
798,2024-11-08,S03954,NEW,13,annual,partner_api_order
799,2024-11-08,S03955,NEW,27,monthly,partner_api_order
800,2024-11-08,S00171,ADD,16,,partner_api_order
801,2024-11-08,S01322,CANCEL,0,,partner_api_order
802,2024-11-08,S02863,ADD,4,,partner_api_order
803,2024-11-08,S03965,ADD,45,,partner_api_order
804,2024-11-09,S00821,NEW,8,monthly,partner_api_order
805,2024-11-09,S01067,NEW,3,annual,partner_api_order
806,2024-11-09,S01104,NEW,16,annual,partner_api_order
807,2024-11-09,S01261,NEW,13,monthly,partner_api_order
808,2024-11-09,S01319,NEW,14,monthly,partner_api_order
809,2024-11-09,S01742,NEW,15,annual,partner_api_order
810,2024-11-09,S02412,NEW,6,annual,partner_api_order
811,2024-11-09,S02818,NEW,6,monthly,partner_api_order
812,2024-11-09,S03412,NEW,7,annual,partner_api_order
813,2024-11-10,S00061,NEW,33,monthly,partner_api_order
814,2024-11-10,S00159,NEW,5,annual,partner_api_order
815,2024-11-10,S00503,NEW,4,monthly,partner_api_order
816,2024-11-10,S00600,NEW,7,annual,partner_api_order
817,2024-11-10,S01957,NEW,6,annual,partner_api_order
818,2024-11-10,S02632,NEW,15,annual,partner_api_order
819,2024-11-10,S02949,NEW,4,annual,partner_api_order
820,2024-11-10,S03658,NEW,5,annual,partner_api_order
821,2024-11-10,S00576,CANCEL,0,,partner_api_order
822,2024-11-10,S02035,ADD,7,,partner_api_order
823,2024-11-10,S02412,ADD,8,,partner_api_order
824,2024-11-11,S00776,NEW,3,monthly,partner_api_order
825,2024-11-11,S00853,NEW,6,annual,partner_api_order
826,2024-11-11,S01171,NEW,5,monthly,partner_api_order
827,2024-11-11,S02839,NEW,7,monthly,partner_api_order
828,2024-11-11,S03033,NEW,14,annual,partner_api_order
829,2024-11-11,S03079,NEW,14,monthly,partner_api_order
830,2024-11-11,S03778,NEW,24,annual,partner_api_order
831,2024-11-11,S04051,ADD,14,,partner_api_order
832,2024-11-12,S00173,NEW,3,annual,partner_api_order
833,2024-11-12,S01317,NEW,1,monthly,partner_api_order
834,2024-11-12,S01700,NEW,3,annual,partner_api_order
835,2024-11-12,S02006,NEW,4,monthly,partner_api_order
836,2024-11-12,S02831,NEW,9,monthly,partner_api_order
837,2024-11-12,S01120,REDUCE,5,,partner_api_order
838,2024-11-13,S01856,NEW,7,monthly,partner_api_order
839,2024-11-13,S03445,NEW,25,annual,partner_api_order
840,2024-11-13,S04002,NEW,2,monthly,partner_api_order
841,2024-11-13,S04013,NEW,2,annual,partner_api_order
842,2024-11-13,S03757,REDUCE,1,,partner_api_order
843,2024-11-14,S00052,NEW,80,annual,partner_api_order
844,2024-11-14,S00848,NEW,19,annual,partner_api_order
845,2024-11-14,S01148,NEW,4,monthly,partner_api_order
846,2024-11-14,S01769,NEW,29,monthly,partner_api_order
