transaction_id,received_date,subscription_key,transaction_type,requested_quantity,term_type,source,accepted,rejection_reason
432,2024-09-15,S03072,NEW,8,annual,partner_api_order,true,
433,2024-09-16,S00054,NEW,32,annual,partner_api_order,true,
434,2024-09-16,S00175,NEW,9,monthly,partner_api_order,true,
435,2024-09-16,S01885,NEW,1,annual,partner_api_order,true,
436,2024-09-16,S01942,NEW,5,monthly,partner_api_order,true,
437,2024-09-16,S03059,NEW,2,annual,partner_api_order,true,
438,2024-09-16,S03388,NEW,32,annual,partner_api_order,true,
439,2024-09-16,S03422,NEW,35,annual,partner_api_order,true,
440,2024-09-17,S01307,NEW,32,annual,partner_api_order,true,
441,2024-09-17,S01364,NEW,25,monthly,partner_api_order,true,
442,2024-09-17,S02528,NEW,6,monthly,partner_api_order,true,
443,2024-09-17,S02538,NEW,8,monthly,partner_api_order,true,
444,2024-09-17,S03379,NEW,3,annual,partner_api_order,true,
445,2024-09-17,S00935,ADD,3,,partner_api_order,true,
446,2024-09-17,S04025,ADD,7,,partner_api_order,true,
447,2024-09-18,S00107,NEW,4,monthly,partner_api_order,true,
448,2024-09-18,S00895,NEW,80,monthly,partner_api_order,true,
449,2024-09-18,S02083,NEW,538,annual,contract_record,true,
450,2024-09-18,S03408,NEW,7,monthly,partner_api_order,true,
451,2024-09-18,S03435,NEW,21,annual,partner_api_order,true,
452,2024-09-18,S03728,NEW,6,monthly,partner_api_order,true,
453,2024-09-19,S00170,NEW,7,annual,partner_api_order,true,
454,2024-09-19,S01164,NEW,3,monthly,partner_api_order,true,
455,2024-09-19,S03863,NEW,5,annual,partner_api_order,true,
456,2024-09-19,S04097,NEW,20,monthly,partner_api_order,true,
457,2024-09-20,S02573,NEW,91,monthly,contract_record,true,
458,2024-09-20,S03857,NEW,7,annual,partner_api_order,true,
459,2024-09-20,S03469,CANCEL,0,,partner_api_order,true,
460,2024-09-20,S03895,REDUCE,0,,partner_api_order,false,REDUCE_TO_ZERO
461,2024-09-21,S00310,NEW,7,annual,partner_api_order,true,
462,2024-09-21,S01180,NEW,2,monthly,partner_api_order,true,
463,2024-09-21,S02572,NEW,6,monthly,partner_api_order,true,
464,2024-09-21,S03227,NEW,20,monthly,partner_api_order,true,
465,2024-09-22,S00903,NEW,7,annual,partner_api_order,true,
466,2024-09-22,S01174,NEW,9,annual,partner_api_order,true,
467,2024-09-22,S01431,NEW,4,annual,partner_api_order,true,
468,2024-09-22,S01637,NEW,8,monthly,partner_api_order,true,
469,2024-09-22,S02090,NEW,6,annual,partner_api_order,true,
470,2024-09-22,S02130,NEW,15,annual,partner_api_order,true,
471,2024-09-22,S02186,NEW,4,monthly,partner_api_order,true,
472,2024-09-22,S02370,NEW,3,annual,partner_api_order,true,
473,2024-09-22,S02457,NEW,6,monthly,partner_api_order,true,
474,2024-09-22,S03395,NEW,15,annual,partner_api_order,true,
475,2024-09-22,S03665,NEW,26,monthly,partner_api_order,true,
476,2024-09-22,S01674,CANCEL,0,,partner_api_order,true,
477,2024-09-23,S00225,NEW,19,annual,partner_api_order,true,
478,2024-09-23,S02020,NEW,14,monthly,partner_api_order,true,
479,2024-09-23,S02284,NEW,23,annual,partner_api_order,true,
480,2024-09-23,S03606,NEW,25,monthly,partner_api_order,true,
481,2024-09-23,S04133,NEW,5,annual,partner_api_order,true,
482,2024-09-23,S00414,CANCEL,0,,partner_api_order,true,
483,2024-09-24,S00463,NEW,12,annual,partner_api_order,true,
484,2024-09-24,S00706,NEW,1,annual,partner_api_order,true,
485,2024-09-24,S01426,NEW,4,monthly,partner_api_order,true,
486,2024-09-24,S02385,NEW,6,monthly,partner_api_order,true,
487,2024-09-24,S02756,NEW,7,monthly,partner_api_order,true,
488,2024-09-24,S02768,NEW,11,annual,partner_api_order,true,
489,2024-09-24,S03039,NEW,4,annual,partner_api_order,true,
490,2024-09-24,S03346,NEW,2,monthly,partner_api_order,true,
491,2024-09-24,S03999,NEW,5,annual,partner_api_order,true,
492,2024-09-24,S04232,NEW,5,monthly,partner_api_order,true,
493,2024-09-24,S04246,NEW,3,monthly,partner_api_order,true,
494,2024-09-25,S00385,NEW,3,annual,partner_api_order,true,
495,2024-09-25,S01175,NEW,3,monthly,partner_api_order,true,
496,2024-09-25,S01249,NEW,9,monthly,partner_api_order,true,
497,2024-09-25,S02504,NEW,24,annual,partner_api_order,true,
498,2024-09-25,S03319,NEW,620,monthly,contract_record,true,
499,2024-09-25,S00988,ADD,10,,partner_api_order,true,
500,2024-09-25,S01743,CANCEL,0,,partner_api_order,true,
501,2024-09-26,S02702,NEW,65,annual,partner_api_order,true,
502,2024-09-26,S02815,NEW,10,annual,partner_api_order,true,
503,2024-09-26,S02853,NEW,8,monthly,partner_api_order,true,
504,2024-09-26,S03021,NEW,38,annual,partner_api_order,true,
505,2024-09-26,S01204,REDUCE,41,,partner_api_order,true,
506,2024-09-26,S01249,REDUCE,4,,partner_api_order,true,
507,2024-09-27,S01156,NEW,3,monthly,partner_api_order,true,
508,2024-09-27,S01956,NEW,7,monthly,partner_api_order,true,
509,2024-09-27,S02008,NEW,3,monthly,partner_api_order,true,
510,2024-09-27,S02151,NEW,8,annual,partner_api_order,true,
511,2024-09-27,S02267,NEW,10,monthly,partner_api_order,true,
512,2024-09-27,S02463,NEW,13,annual,partner_api_order,true,
513,2024-09-27,S02940,NEW,3,annual,partner_api_order,true,
514,2024-09-28,S00456,NEW,2,annual,partner_api_order,true,
515,2024-09-28,S00822,NEW,2,monthly,partner_api_order,true,
516,2024-09-28,S01521,NEW,6,annual,partner_api_order,true,
517,2024-09-28,S02199,NEW,1,monthly,partner_api_order,true,
518,2024-09-28,S02310,NEW,8,annual,partner_api_order,true,
519,2024-09-28,S02559,NEW,11,annual,partner_api_order,true,
520,2024-09-28,S02844,NEW,7,annual,partner_api_order,true,
521,2024-09-28,S03093,NEW,7,annual,partner_api_order,true,
522,2024-09-28,S03209,NEW,6,annual,partner_api_order,true,
523,2024-09-28,S03307,NEW,2,monthly,partner_api_order,true,
524,2024-09-28,S02284,ADD,27,,partner_api_order,true,
525,2024-09-29,S00036,NEW,10,annual,partner_api_order,true,
526,2024-09-29,S01169,NEW,9,annual,partner_api_order,true,
527,2024-09-29,S02244,NEW,15,annual,partner_api_order,true,
528,2024-09-29,S03530,NEW,2,monthly,partner_api_order,true,
529,2024-09-29,S03656,NEW,122,annual,contract_record,true,
530,2024-09-29,S03928,NEW,528,annual,contract_record,true,
531,2024-09-29,S00412,ADD,29,,partner_api_order,true,
532,2024-09-30,S00784,NEW,24,annual,partner_api_order,true,
533,2024-09-30,S01121,NEW,14,annual,partner_api_order,true,
534,2024-09-30,S01795,NEW,3,annual,partner_api_order,true,
535,2024-09-30,S02237,NEW,4,annual,partner_api_order,true,
536,2024-09-30,S03334,NEW,22,annual,partner_api_order,true,
537,2024-09-30,S03657,NEW,8,annual,partner_api_order,true,
538,2024-09-30,S03734,NEW,8,monthly,partner_api_order,true,
539,2024-09-30,S03768,NEW,4,annual,partner_api_order,true,
540,2024-09-30,S03087,REDUCE,10,,partner_api_order,true,
541,2024-10-01,S00324,NEW,15,annual,partner_api_order,true,
542,2024-10-01,S01023,NEW,26,annual,partner_api_order,true,
543,2024-10-01,S01246,NEW,135,annual,contract_record,true,
544,2024-10-01,S01374,NEW,3,monthly,partner_api_order,true,
545,2024-10-01,S01772,NEW,233,monthly,contract_record,true,
546,2024-10-01,S02267,REDUCE,8,,partner_api_order,true,
547,2024-10-02,S01645,NEW,2,annual,partner_api_order,true,
548,2024-10-03,S00169,NEW,5,annual,partner_api_order,true,
549,2024-10-03,S01286,NEW,4,monthly,partner_api_order,true,
550,2024-10-03,S02888,NEW,27,monthly,partner_api_order,true,
551,2024-10-03,S03851,NEW,10,annual,partner_api_order,true,
552,2024-10-04,S00198,NEW,12,annual,partner_api_order,true,
553,2024-10-04,S01282,NEW,13,annual,partner_api_order,true,
554,2024-10-04,S02900,NEW,44,annual,partner_api_order,true,
555,2024-10-04,S03138,NEW,6,annual,partner_api_order,true,
556,2024-10-04,S03722,NEW,2,annual,partner_api_order,true,
557,2024-10-04,S03983,NEW,18,annual,partner_api_order,true,
558,2024-10-05,S02630,NEW,5,monthly,partner_api_order,true,
559,2024-10-05,S04175,ADD,15,,partner_api_order,true,
560,2024-10-06,S02161,NEW,8,annual,partner_api_order,true,
561,2024-10-06,S02209,NEW,6,monthly,partner_api_order,true,
562,2024-10-06,S02911,NEW,3,annual,partner_api_order,true,
563,2024-10-06,S03330,NEW,6,monthly,partner_api_order,true,
564,2024-10-06,S03696,NEW,18,monthly,partner_api_order,true,
565,2024-10-06,S04159,NEW,5,annual,partner_api_order,true,
566,2024-10-06,S00892,ADD,8,,partner_api_order,true,
567,2024-10-06,S01446,REDUCE,6,,partner_api_order,true,
568,2024-10-06,S01448,REDUCE,12,,partner_api_order,true,
569,2024-10-07,S00486,NEW,4,annual,partner_api_order,true,
570,2024-10-07,S00743,NEW,5,annual,partner_api_order,true,
571,2024-10-07,S02018,NEW,7,annual,partner_api_order,true,
572,2024-10-07,S02416,NEW,10,monthly,partner_api_order,true,
573,2024-10-07,S00747,ADD,17,,partner_api_order,true,
574,2024-10-08,S01717,NEW,21,monthly,partner_api_order,true,
575,2024-10-08,S02582,NEW,8,monthly,partner_api_order,true,
576,2024-10-08,S03180,NEW,6,annual,partner_api_order,true,
577,2024-10-08,S03961,NEW,9,monthly,partner_api_order,true,
578,2024-10-08,S00209,REDUCE,16,,partner_api_order,true,
579,2024-10-08,S01557,CANCEL,0,,partner_api_order,true,
580,2024-10-09,S00833,NEW,30,monthly,partner_api_order,true,
581,2024-10-09,S02968,NEW,36,monthly,partner_api_order,true,
582,2024-10-09,S03173,NEW,6,monthly,partner_api_order,true,
583,2024-10-09,S03952,NEW,4,annual,partner_api_order,true,
584,2024-10-09,S04356,NEW,9,annual,partner_api_order,true,
585,2024-10-09,S04391,NEW,10,monthly,partner_api_order,true,
586,2024-10-09,S03479,CANCEL,0,,partner_api_order,true,
587,2024-10-10,S01344,NEW,10,monthly,partner_api_order,true,
588,2024-10-10,S02023,NEW,3,annual,partner_api_order,true,
589,2024-10-10,S02492,NEW,2,monthly,partner_api_order,true,
590,2024-10-10,S04184,NEW,2,monthly,partner_api_order,true,
591,2024-10-10,S02483,ADD,15,,partner_api_order,true,
592,2024-10-11,S00432,NEW,1,annual,partner_api_order,true,
593,2024-10-11,S00568,NEW,2,annual,partner_api_order,true,
594,2024-10-11,S01518,NEW,28,monthly,partner_api_order,true,
595,2024-10-11,S02481,NEW,3,monthly,partner_api_order,true,
596,2024-10-11,S02793,NEW,10,annual,partner_api_order,true,
597,2024-10-11,S02953,NEW,7,monthly,partner_api_order,true,
598,2024-10-12,S01221,NEW,29,annual,partner_api_order,true,
599,2024-10-12,S01379,NEW,6,annual,partner_api_order,true,
600,2024-10-12,S01515,NEW,8,annual,partner_api_order,true,
601,2024-10-12,S02026,NEW,16,annual,partner_api_order,true,
602,2024-10-12,S02731,NEW,6,annual,partner_api_order,true,
603,2024-10-12,S03062,NEW,30,annual,partner_api_order,true,
604,2024-10-12,S03907,NEW,4,monthly,partner_api_order,true,
605,2024-10-12,S01689,CANCEL,0,,partner_api_order,true,
606,2024-10-13,S02050,NEW,4,annual,partner_api_order,true,
607,2024-10-13,S02134,NEW,24,annual,partner_api_order,true,
608,2024-10-13,S02381,NEW,5,annual,partner_api_order,true,
609,2024-10-13,S02617,NEW,13,annual,partner_api_order,true,
610,2024-10-13,S03806,NEW,5,monthly,partner_api_order,true,
611,2024-10-13,S01840,CANCEL,0,,partner_api_order,true,
612,2024-10-13,S03018,REDUCE,5,,partner_api_order,true,
613,2024-10-14,S00181,NEW,8,annual,partner_api_order,true,
614,2024-10-14,S01269,NEW,11,annual,partner_api_order,true,
615,2024-10-14,S01952,NEW,1,monthly,partner_api_order,true,
616,2024-10-14,S03387,NEW,80,annual,partner_api_order,true,
617,2024-10-14,S04105,NEW,4,monthly,partner_api_order,true,
618,2024-10-14,S01048,ADD,10,,partner_api_order,true,
619,2024-10-15,S01210,NEW,5,annual,partner_api_order,true,
620,2024-10-15,S02686,NEW,69,annual,partner_api_order,true,
621,2024-10-15,S03950,NEW,3,annual,partner_api_order,true,
622,2024-10-15,S04337,NEW,1,annual,partner_api_order,true,
623,2024-10-16,S00660,NEW,8,annual,partner_api_order,true,
624,2024-10-16,S01359,NEW,2,annual,partner_api_order,true,
625,2024-10-16,S01523,NEW,4,annual,partner_api_order,true,
626,2024-10-16,S01755,NEW,2,monthly,partner_api_order,true,
627,2024-10-16,S02929,NEW,4,monthly,partner_api_order,true,
628,2024-10-16,S04177,NEW,14,annual,partner_api_order,true,
629,2024-10-16,S02075,ADD,10,,partner_api_order,true,
630,2024-10-16,S03736,REDUCE,2,,partner_api_order,true,
631,2024-10-17,S00162,NEW,1,annual,partner_api_order,true,
632,2024-10-17,S01198,NEW,2,monthly,partner_api_order,true,
633,2024-10-17,S01296,NEW,5,annual,partner_api_order,true,
634,2024-10-17,S01372,NEW,12,monthly,partner_api_order,true,
635,2024-10-17,S02880,NEW,24,annual,partner_api_order,true,
636,2024-10-17,S03575,NEW,2,monthly,partner_api_order,true,
637,2024-10-17,S03577,NEW,75,annual,contract_record,true,
638,2024-10-17,S02458,ADD,23,,partner_api_order,true,
639,2024-10-18,S01322,NEW,8,monthly,partner_api_order,true,
640,2024-10-18,S02513,NEW,5,annual,partner_api_order,true,
641,2024-10-18,S03051,NEW,6,annual,partner_api_order,true,
642,2024-10-18,S04082,NEW,6,monthly,partner_api_order,true,
643,2024-10-18,S02756,ADD,11,,partner_api_order,true,
644,2024-10-18,S03768,ADD,5,,partner_api_order,true,
645,2024-10-19,S00316,NEW,7,annual,partner_api_order,true,
646,2024-10-19,S01445,NEW,22,annual,partner_api_order,true,
647,2024-10-19,S01466,NEW,26,monthly,partner_api_order,true,
648,2024-10-19,S02955,NEW,14,annual,partner_api_order,true,
649,2024-10-19,S03237,NEW,7,monthly,partner_api_order,true,
650,2024-10-19,S03941,NEW,9,annual,partner_api_order,true,
651,2024-10-20,S00749,NEW,3,monthly,partner_api_order,true,
652,2024-10-20,S00841,NEW,3,annual,partner_api_order,true,
653,2024-10-20,S01605,NEW,13,annual,partner_api_order,true,
654,2024-10-20,S02058,NEW,12,annual,partner_api_order,true,
655,2024-10-20,S03149,NEW,29,annual,partner_api_order,true,
656,2024-10-20,S03993,NEW,14,monthly,partner_api_order,true,
657,2024-10-20,S04081,NEW,4,annual,partner_api_order,true,
658,2024-10-20,S01967,REDUCE,5,,partner_api_order,true,
659,2024-10-20,S03085,ADD,7,,partner_api_order,true,
660,2024-10-20,S03544,CANCEL,0,,partner_api_order,true,
661,2024-10-21,S02588,NEW,7,monthly,partner_api_order,true,
662,2024-10-21,S02673,NEW,8,monthly,partner_api_order,true,
663,2024-10-21,S02881,NEW,9,annual,partner_api_order,true,
664,2024-10-21,S03273,NEW,10,annual,partner_api_order,true,
665,2024-10-21,S03437,NEW,16,annual,partner_api_order,true,
666,2024-10-21,S01359,REDUCE,1,,partner_api_order,true,
667,2024-10-21,S04156,ADD,10,,partner_api_order,true,
668,2024-10-22,S00985,NEW,5,annual,partner_api_order,true,
669,2024-10-22,S01205,NEW,11,annual,partner_api_order,true,
670,2024-10-22,S01648,NEW,3,annual,partner_api_order,true,
671,2024-10-22,S01673,NEW,5,annual,partner_api_order,true,
672,2024-10-22,S02184,NEW,3,annual,partner_api_order,true,
673,2024-10-22,S02867,NEW,11,annual,partner_api_order,true,
674,2024-10-22,S03491,NEW,32,annual,partner_api_order,true,
675,2024-10-23,S00121,NEW,7,monthly,partner_api_order,true,
676,2024-10-23,S02048,NEW,7,monthly,partner_api_order,true,
677,2024-10-23,S02112,NEW,24,annual,partner_api_order,true,
678,2024-10-23,S03549,NEW,21,monthly,partner_api_order,true,
679,2024-10-23,S02880,ADD,33,,partner_api_order,true,
680,2024-10-24,S00097,NEW,18,monthly,partner_api_order,true,
681,2024-10-24,S00323,NEW,15,annual,partner_api_order,true,
682,2024-10-24,S00683,NEW,3,annual,partner_api_order,true,
683,2024-10-24,S01135,NEW,11,annual,partner_api_order,true,
684,2024-10-24,S02117,NEW,9,annual,partner_api_order,true,
685,2024-10-24,S03134,NEW,4,monthly,partner_api_order,true,
686,2024-10-24,S04305,NEW,2,annual,partner_api_order,true,
687,2024-10-24,S02974,ADD,5,,partner_api_order,true,
688,2024-10-24,S03549,REDUCE,15,,partner_api_order,true,
689,2024-10-25,S00302,NEW,4,monthly,partner_api_order,true,
690,2024-10-25,S00944,NEW,3,monthly,partner_api_order,true,
691,2024-10-25,S01494,NEW,9,annual,partner_api_order,true,
692,2024-10-25,S01631,NEW,57,monthly,partner_api_order,true,
693,2024-10-25,S01706,NEW,25,annual,partner_api_order,true,
694,2024-10-25,S02466,NEW,2,annual,partner_api_order,true,
695,2024-10-25,S04272,NEW,5,annual,partner_api_order,true,
696,2024-10-25,S01605,ADD,17,,partner_api_order,true,
697,2024-10-25,S02237,REDUCE,3,,partner_api_order,true,
698,2024-10-26,S00454,NEW,7,annual,partner_api_order,true,
699,2024-10-26,S01284,NEW,1,annual,partner_api_order,true,
700,2024-10-26,S02285,NEW,24,monthly,partner_api_order,true,
701,2024-10-26,S02409,NEW,11,monthly,partner_api_order,true,
702,2024-10-26,S03195,NEW,20,monthly,partner_api_order,true,
703,2024-10-26,S04071,NEW,12,monthly,partner_api_order,true,
704,2024-10-26,S02673,ADD,11,,partner_api_order,true,
705,2024-10-26,S03190,REDUCE,3,,partner_api_order,true,
706,2024-10-27,S01420,NEW,23,monthly,partner_api_order,true,
707,2024-10-27,S01846,NEW,4,annual,partner_api_order,true,
708,2024-10-27,S02639,NEW,9,annual,partner_api_order,true,
709,2024-10-27,S03220,NEW,10,monthly,partner_api_order,true,
710,2024-10-27,S03651,NEW,3,monthly,partner_api_order,true,
711,2024-10-27,S03842,NEW,4,monthly,partner_api_order,true,
712,2024-10-27,S04038,CANCEL,0,,partner_api_order,true,
713,2024-10-28,S00361,NEW,7,monthly,partner_api_order,true,
714,2024-10-28,S01388,NEW,10,annual,partner_api_order,true,
715,2024-10-28,S01550,NEW,1,monthly,partner_api_order,true,
716,2024-10-28,S03466,NEW,4,annual,partner_api_order,true,
717,2024-10-28,S03757,NEW,2,annual,partner_api_order,true,
718,2024-10-28,S03773,NEW,22,monthly,partner_api_order,true,
719,2024-10-29,S01796,NEW,9,annual,partner_api_order,true,
720,2024-10-29,S02986,NEW,11,annual,partner_api_order,true,
721,2024-10-29,S03512,NEW,9,monthly,partner_api_order,true,
722,2024-10-30,S00065,NEW,36,annual,partner_api_order,true,
723,2024-10-30,S00154,NEW,2,monthly,partner_api_order,true,
724,2024-10-30,S00276,NEW,32,annual,partner_api_order,true,
725,2024-10-30,S00552,NEW,4,monthly,partner_api_order,true,
726,2024-10-30,S01965,NEW,265,monthly,contract_record,true,
727,2024-10-30,S02027,NEW,8,annual,partner_api_order,true,
728,2024-10-30,S03711,NEW,10,annual,partner_api_order,true,
729,2024-10-30,S03881,NEW,10,annual,partner_api_order,true,
730,2024-10-30,S01796,ADD,10,,partner_api_order,true,
731,2024-10-30,S02986,ADD,15,,partner_api_order,true,
732,2024-10-31,S01406,NEW,7,monthly,partner_api_order,true,
733,2024-10-31,S01415,NEW,10,annual,partner_api_order,true,
734,2024-10-31,S02652,NEW,3,annual,partner_api_order,true,
735,2024-10-31,S02816,NEW,11,annual,partner_api_order,true,
736,2024-10-31,S03045,NEW,4,monthly,partner_api_order,true,
737,2024-10-31,S03342,NEW,22,annual,partner_api_order,true,
738,2024-10-31,S03459,NEW,189,monthly,contract_record,true,
739,2024-10-31,S03729,NEW,14,monthly,partner_api_order,true,
740,2024-10-31,S04019,NEW,2,monthly,partner_api_order,true,
741,2024-11-01,S00778,NEW,4,monthly,partner_api_order,true,
742,2024-11-01,S01170,NEW,26,annual,partner_api_order,true,
743,2024-11-01,S01290,NEW,3,monthly,partner_api_order,true,
744,2024-11-01,S02089,NEW,6,annual,partner_api_order,true,
745,2024-11-01,S02367,NEW,26,monthly,partner_api_order,true,
746,2024-11-01,S03697,NEW,7,annual,partner_api_order,true,
747,2024-11-01,S04387,NEW,29,monthly,partner_api_order,true,
748,2024-11-01,S01498,REDUCE,6,,partner_api_order,true,
749,2024-11-01,S02993,REDUCE,14,,partner_api_order,true,
750,2024-11-02,S00042,NEW,13,annual,partner_api_order,true,
751,2024-11-02,S00576,NEW,6,monthly,partner_api_order,true,
752,2024-11-02,S02004,NEW,261,annual,contract_record,true,
753,2024-11-02,S02203,NEW,12,monthly,partner_api_order,true,
754,2024-11-02,S03008,NEW,63,annual,contract_record,true,
755,2024-11-02,S04189,NEW,8,annual,partner_api_order,true,
756,2024-11-02,S00055,ADD,207,,contract_record,false,NOOP_QUANTITY
757,2024-11-03,S00336,NEW,102,annual,contract_record,true,
758,2024-11-03,S00939,NEW,6,annual,partner_api_order,true,
759,2024-11-03,S02837,NEW,7,annual,partner_api_order,true,
